date,index_name,action,symbol,source,revid
2024-09-30,SP500,add,ERIE,snapshot,1248679132
2024-09-30,SP500,add,DELL,snapshot,1248679132
2024-09-30,SP500,add,AMTM,snapshot,1248679132
2024-07-30,SP500,remove,WRK,snapshot,1237530658
2024-07-30,SP500,add,SW,snapshot,1237530658
2024-06-26,SP500,remove,RHI,snapshot,1231032496
2024-06-26,SP500,remove,ILMN,snapshot,1231032496
2024-06-26,SP500,remove,CMA,snapshot,1231032496
2024-06-26,SP500,add,KKR,snapshot,1231032496
2024-06-26,SP500,add,GDDY,snapshot,1231032496
2024-06-26,SP500,add,CRWD,snapshot,1231032496
2024-05-23,SP500,remove,PXD,snapshot,1225357006
2024-05-23,SP500,add,VST,snapshot,1225357006
2024-04-17,SP500,remove,XRAY,snapshot,1219339331
2024-04-17,SP500,remove,VFC,snapshot,1219339331
2024-04-17,SP500,add,SOLV,snapshot,1219339331
2024-04-17,SP500,add,GEV,snapshot,1219339331
2024-03-28,SP500,remove,ZION,snapshot,1216084649
2024-03-28,SP500,remove,WHR,snapshot,1216084649
2024-03-28,SP500,remove,PEAK,snapshot,1216084649
2024-03-28,SP500,remove,FLT,snapshot,1216084649
2024-03-28,SP500,add,SMCI,snapshot,1216084649
2024-03-28,SP500,add,DOC,snapshot,1216084649
2024-03-28,SP500,add,DECK,snapshot,1216084649
2024-03-28,SP500,add,CPAY,snapshot,1216084649
2023-12-31,SP500,remove,SEE,snapshot,1192789360
2023-12-31,SP500,remove,SEDG,snapshot,1192789360
2023-12-31,SP500,remove,ALK,snapshot,1192789360
2023-12-31,SP500,add,UBER,snapshot,1192789360
2023-12-31,SP500,add,JBL,snapshot,1192789360
2023-12-31,SP500,add,BLDR,snapshot,1192789360
2023-10-25,SP500,remove,OGN,snapshot,1181754381
2023-10-25,SP500,remove,DXC,snapshot,1181754381
2023-10-25,SP500,remove,ATVI,snapshot,1181754381
2023-10-25,SP500,add,VLTO,snapshot,1181754381
2023-10-25,SP500,add,LULU,snapshot,1181754381
2023-10-25,SP500,add,HUBB,snapshot,1181754381
2023-09-29,SP500,remove,NWL,snapshot,1177710839
2023-09-29,SP500,remove,LNC,snapshot,1177710839
2023-09-29,SP500,remove,ABC,snapshot,1177710839
2023-09-29,SP500,add,COR,snapshot,1177710839
2023-09-29,SP500,add,BX,snapshot,1177710839
2023-09-29,SP500,add,ABNB,snapshot,1177710839
2023-08-31,SP500,remove,AAP,snapshot,1173149676
2023-08-31,SP500,add,KVUE,snapshot,1173149676
2023-06-19,SP500,remove,FISV,snapshot,1160956732
2023-06-19,SP500,remove,DISH,snapshot,1160956732
2023-06-19,SP500,add,PANW,snapshot,1160956732
2023-06-19,SP500,add,FI,snapshot,1160956732
2023-05-21,SP500,remove,PKI,snapshot,1156097513
2023-05-21,SP500,remove,FRC,snapshot,1156097513
2023-05-21,SP500,add,RVTY,snapshot,1156097513
2023-05-21,SP500,add,AXON,snapshot,1156097513
2023-03-24,SP500,remove,SIVB,snapshot,1146429089
2023-03-24,SP500,remove,SBNY,snapshot,1146429089
2023-03-24,SP500,remove,LUMN,snapshot,1146429089
2023-03-24,SP500,add,PODD,snapshot,1146429089
2023-03-24,SP500,add,FICO,snapshot,1146429089
2023-03-24,SP500,add,BG,snapshot,1146429089
2023-01-16,SP500,remove,VNO,snapshot,1133913867
2023-01-16,SP500,add,GEHC,snapshot,1133913867
2022-12-28,SP500,remove,FBHS,snapshot,1130173030
2022-12-28,SP500,remove,ABMD,snapshot,1130173030
2022-12-28,SP500,add,STLD,snapshot,1130173030
2022-12-28,SP500,add,FSLR,snapshot,1130173030
2022-11-23,SP500,remove,NLOK,snapshot,1123392420
2022-11-23,SP500,add,GEN,snapshot,1123392420
2022-11-23,SP500,add,ACGL,snapshot,1123392420
2022-10-29,SP500,remove,TWTR,snapshot,1118820590
2022-10-29,SP500,remove,NLSN,snapshot,1118820590
2022-10-29,SP500,remove,DRE,snapshot,1118820590
2022-10-29,SP500,remove,CTXS,snapshot,1118820590
2022-10-29,SP500,add,TRGP,snapshot,1118820590
2022-10-29,SP500,add,PCG,snapshot,1118820590
2022-10-29,SP500,add,EQT,snapshot,1118820590
2022-09-29,SP500,remove,PVH,snapshot,1113035208
2022-09-29,SP500,remove,PENN,snapshot,1113035208
2022-09-29,SP500,add,INVH,snapshot,1113035208
2022-09-29,SP500,add,CSGP,snapshot,1113035208
2022-06-29,SP500,remove,UAA,snapshot,1095558369
2022-06-29,SP500,remove,UA,snapshot,1095558369
2022-06-29,SP500,remove,IPGP,snapshot,1095558369
2022-06-29,SP500,remove,CERN,snapshot,1095558369
2022-06-29,SP500,remove,ANTM,snapshot,1095558369
2022-06-29,SP500,add,VICI,snapshot,1095558369
2022-06-29,SP500,add,ON,snapshot,1095558369
2022-06-29,SP500,add,KDP,snapshot,1095558369
2022-06-29,SP500,add,ELV,snapshot,1095558369
2022-05-20,SP500,remove,BLL,snapshot,1088943114
2022-05-20,SP500,add,BALL,snapshot,1088943114
2022-04-25,SP500,remove,PBCT,snapshot,1084651745
2022-04-25,SP500,remove,DISCK,snapshot,1084651745
2022-04-25,SP500,remove,DISCA,snapshot,1084651745
2022-04-25,SP500,add,WBD,snapshot,1084651745
2022-04-25,SP500,add,CPT,snapshot,1084651745
2022-03-23,SP500,remove,INFO,snapshot,1078861896
2022-03-23,SP500,add,MOH,snapshot,1078861896
2022-02-26,SP500,remove,XLNX,snapshot,1074046438
2022-02-26,SP500,remove,VIAC,snapshot,1074046438
2022-02-26,SP500,remove,GPS,snapshot,1074046438
2022-02-26,SP500,add,PARA,snapshot,1074046438
2022-02-26,SP500,add,NDSN,snapshot,1074046438
2022-02-26,SP500,add,CEG,snapshot,1074046438
2022-01-29,SP500,remove,WLTW,snapshot,1068687285
2022-01-29,SP500,add,WTW,snapshot,1068687285
2021-12-30,SP500,remove,WU,snapshot,1062834329
2021-12-30,SP500,remove,LEG,snapshot,1062834329
2021-12-30,SP500,remove,KSU,snapshot,1062834329
2021-12-30,SP500,remove,HBI,snapshot,1062834329
2021-12-30,SP500,add,SEDG,snapshot,1062834329
2021-12-30,SP500,add,SBNY,snapshot,1062834329
2021-12-30,SP500,add,FDS,snapshot,1062834329
2021-12-30,SP500,add,EPAM,snapshot,1062834329
2021-09-27,SP500,remove,UNM,snapshot,1046858083
2021-09-27,SP500,remove,PRGO,snapshot,1046858083
2021-09-27,SP500,remove,NOV,snapshot,1046858083
2021-09-27,SP500,add,MTCH,snapshot,1046858083
2021-09-27,SP500,add,DAY,snapshot,1046858083
2021-09-27,SP500,add,BRO,snapshot,1046858083
2021-08-28,SP500,remove,MXIM,snapshot,1041124731
2021-08-28,SP500,remove,LB,snapshot,1041124731
2021-08-28,SP500,add,TECH,snapshot,1041124731
2021-08-28,SP500,add,BBWI,snapshot,1041124731
2021-07-22,SP500,remove,ALXN,snapshot,1034925865
2021-07-22,SP500,add,MRNA,snapshot,1034925865
2021-06-26,SP500,remove,HFC,snapshot,1030573330
2021-06-26,SP500,add,OGN,snapshot,1030573330
2021-05-26,SP500,remove,FLIR,snapshot,1025307873
2021-05-26,SP500,add,CRL,snapshot,1025307873
2021-04-23,SP500,remove,VAR,snapshot,1019447802
2021-04-23,SP500,add,PTC,snapshot,1019447802
2021-03-29,SP500,remove,XRX,snapshot,1014924736
2021-03-29,SP500,remove,VNT,snapshot,1014924736
2021-03-29,SP500,remove,SLG,snapshot,1014924736
2021-03-29,SP500,remove,FLS,snapshot,1014924736
2021-03-29,SP500,add,PENN,snapshot,1014924736
2021-03-29,SP500,add,NXPI,snapshot,1014924736
2021-03-29,SP500,add,GNRC,snapshot,1014924736
2021-03-29,SP500,add,CZR,snapshot,1014924736
2021-02-28,SP500,remove,FTI,snapshot,1009336661
2021-02-28,SP500,add,MPWR,snapshot,1009336661
2021-01-30,SP500,remove,TIF,snapshot,1003675500
2021-01-30,SP500,remove,CXO,snapshot,1003675500
2021-01-30,SP500,add,TRMB,snapshot,1003675500
2021-01-30,SP500,add,ENPH,snapshot,1003675500
2020-12-31,SP500,remove,AIV,snapshot,997494787
2020-12-31,SP500,add,TSLA,snapshot,997494787
2020-11-30,SP500,remove,MYL,snapshot,991614697
2020-11-30,SP500,add,VTRS,snapshot,991614697
2020-10-31,SP500,remove,NBL,snapshot,986445016
2020-10-31,SP500,remove,KSS,snapshot,986445016
2020-10-31,SP500,remove,HRB,snapshot,986445016
2020-10-31,SP500,remove,ETFC,snapshot,986445016
2020-10-31,SP500,remove,COTY,snapshot,986445016
2020-10-31,SP500,add,VNT,snapshot,986445016
2020-10-31,SP500,add,TER,snapshot,986445016
2020-10-31,SP500,add,POOL,snapshot,986445016
2020-10-31,SP500,add,ETSY,snapshot,986445016
2020-10-31,SP500,add,CTLT,snapshot,986445016
2020-09-28,SP500,remove,CTL,snapshot,980783480
2020-09-28,SP500,add,LUMN,snapshot,980783480
2020-07-29,SP500,remove,JWN,snapshot,970059090
2020-07-29,SP500,remove,HOG,snapshot,970059090
2020-07-29,SP500,remove,ADS,snapshot,970059090
2020-07-29,SP500,add,TYL,snapshot,970059090
2020-07-29,SP500,add,TDY,snapshot,970059090
2020-07-29,SP500,add,BIO,snapshot,970059090
2020-05-28,SP500,remove,HP,snapshot,959337467
2020-05-28,SP500,remove,CPRI,snapshot,959337467
2020-05-28,SP500,remove,AGN,snapshot,959337467
2020-05-28,SP500,add,WST,snapshot,959337467
2020-05-28,SP500,add,DXCM,snapshot,959337467
2020-05-28,SP500,add,DPZ,snapshot,959337467
